# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YNL115C	YNL115C	YNL115C_mRNA	protein_coding	0	8	2	41	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	8	18
YNL120C	YNL120C	YNL120C_mRNA	protein_coding	0	0	0	47	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	32
YNL122C	YNL122C	YNL122C_mRNA	protein_coding	0	2	1	46	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	2	19
YNL134C	YNL134C	YNL134C_mRNA	protein_coding	0	1	0	30	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	17
YNL140C	YNL140C	YNL140C_mRNA	protein_coding	0	0	0	22	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	13
YNL143C	YNL143C	YNL143C_mRNA	protein_coding	0	0	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8
YNL144C	YNL144C	YNL144C_mRNA	protein_coding	0	1	1	13	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	9
YNL144W-A	YNL144W-A	YNL144W-A_mRNA	protein_coding	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4
YNL146C-A	YNL146C-A	YNL146C-A_mRNA	protein_coding	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5
YNL146W	YNL146W	YNL146W_mRNA	protein_coding	0	0	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
YNL150W	YNL150W	YNL150W_mRNA	protein_coding	0	1	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	5
YNL162W-A	YNL162W-A	YNL162W-A_mRNA	protein_coding	0	1	2	30	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	0	1	11
YNL165W	YNL165W	YNL165W_mRNA	protein_coding	0	1	2	15	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	1	7
YNL170W	YNL170W	YNL170W_mRNA	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
YNL171C	YNL171C	YNL171C_mRNA	protein_coding	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4
YNL174W	YNL174W	YNL174W_mRNA	protein_coding	0	0	0	15	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6
YNL179C	YNL179C	YNL179C_mRNA	protein_coding	0	0	1	31	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	0	5
YNL184C	YNL184C	YNL184C_mRNA	protein_coding	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16
YNL190W	YNL190W	YNL190W_mRNA	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7
YNL193W	YNL193W	YNL193W_mRNA	protein_coding	0	0	1	12	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	7
YNL194C	YNL194C	YNL194C_mRNA	protein_coding	0	0	1	17	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	5
YNL195C	YNL195C	YNL195C_mRNA	protein_coding	0	1	0	21	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	3
YNL198C	YNL198C	YNL198C_mRNA	protein_coding	0	2	1	41	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	2	15
YNL203C	YNL203C	YNL203C_mRNA	protein_coding	0	1	1	47	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	1	26
YNL205C	YNL205C	YNL205C_mRNA	protein_coding	1	0	0	42	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	25
YNL208W	YNL208W	YNL208W_mRNA	protein_coding	0	5	1	25	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	5	8
YNL217W	YNL217W	YNL217W_mRNA	protein_coding	0	0	1	18	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	7
YNL226W	YNL226W	YNL226W_mRNA	protein_coding	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10
YNL228W	YNL228W	YNL228W_mRNA	protein_coding	0	2	1	10	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	8
YNL234W	YNL234W	YNL234W_mRNA	protein_coding	0	0	0	81	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	42
YNL235C	YNL235C	YNL235C_mRNA	protein_coding	1	1	0	77	0	0	0	0	43	0	0	0	0	0	0	0	0	1	0	0	1	34
YNL247W	YNL247W	YNL247W_mRNA	protein_coding	0	0	1	20	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	2
YNL266W	YNL266W	YNL266W_mRNA	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3
YNL276C	YNL276C	YNL276C_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
YNL277W-A	YNL277W-A	YNL277W-A_mRNA	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4
YNL284C-A	YNL284C-A	YNL284C-A		0	0	0	44	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	36
YNL284C-B	YNL284C-B	YNL284C-B		0	0	0	52	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	36
YNL285W	YNL285W	YNL285W_mRNA	protein_coding	2	1	3	10	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	1	10
YNL296W	YNL296W	YNL296W_mRNA	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
YNL303W	YNL303W	YNL303W_mRNA	protein_coding	0	0	0	28	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	6
YNL319W	YNL319W	YNL319W_mRNA	protein_coding	0	2	0	69	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	2	31
YNL320W	YNL320W	YNL320W_mRNA	protein_coding	0	3	2	70	0	0	0	0	38	0	0	0	2	0	0	0	0	0	0	0	3	32
YNL324W	YNL324W	YNL324W_mRNA	protein_coding	1	1	1	79	0	0	0	0	37	0	0	0	1	0	0	1	0	0	1	0	1	42
YNL337W	YNL337W	YNL337W_mRNA	protein_coding	1	0	0	12	0	0	0	0	9	0	0	0	0	0	0	1	0	0	1	0	0	3
YNL338W	YNL338W	YNL338W_mRNA	protein_coding	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL339W-A	YNL339W-A	YNL339W-A_mRNA	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
YNR001W-A	YNR001W-A	YNR001W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
YNR003W-A	YNR003W-A	YNR003W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
YNR005C	YNR005C	YNR005C_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
YNR014W	YNR014W	YNR014W_mRNA	protein_coding	0	0	0	17	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	5
YNR021W	YNR021W	YNR021W_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YNR025C	YNR025C	YNR025C_mRNA	protein_coding	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
YNR029C	YNR029C	YNR029C_mRNA	protein_coding	0	4	4	8	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	4	5
YNR040W	YNR040W	YNR040W_mRNA	protein_coding	0	1	0	44	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	1	21
YNR042W	YNR042W	YNR042W_mRNA	protein_coding	0	0	3	42	0	0	1	0	27	0	0	0	2	0	0	0	0	0	0	0	0	15
YNR048W	YNR048W	YNR048W_mRNA	protein_coding	0	0	0	28	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	16
YNR061C	YNR061C	YNR061C_mRNA	protein_coding	0	0	1	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5
YNR062C	YNR062C	YNR062C_mRNA	protein_coding	1	0	1	5	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	3
YNR063W	YNR063W	YNR063W_mRNA	protein_coding	0	1	1	7	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	4
YNR064C	YNR064C	YNR064C_mRNA	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6
YNR065C	YNR065C	YNR065C_mRNA	protein_coding	0	1	1	11	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	8
YNR066C	YNR066C	YNR066C_mRNA	protein_coding	1	0	3	7	0	0	0	0	2	0	0	0	3	0	0	1	0	0	1	0	0	5
YNR068C	YNR068C	YNR068C_mRNA	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6
YNR071C	YNR071C	YNR071C_mRNA	protein_coding	0	0	1	11	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	7
YNR075C-A	YNR075C-A	YNR075C-A_mRNA	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3
YNR077C	YNR077C	YNR077C_mRNA	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1
YOL013W-A	YOL013W-A	YOL013W-A_mRNA	protein_coding	1	0	2	24	0	0	0	0	8	1	0	0	2	0	0	0	0	0	0	0	0	16
YOL013W-B	YOL013W-B	YOL013W-B_mRNA	protein_coding	0	1	1	24	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	1	14
YOL014W	YOL014W	YOL014W_mRNA	protein_coding	1	0	0	24	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	12
YOL019W	YOL019W	YOL019W_mRNA	protein_coding	0	1	1	17	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	1	3
YOL019W-A	YOL019W-A	YOL019W-A_mRNA	protein_coding	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3
YOL024W	YOL024W	YOL024W_mRNA	protein_coding	0	1	1	18	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	14
YOL029C	YOL029C	YOL029C_mRNA	protein_coding	0	2	1	28	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	2	19
YOL035C	YOL035C	YOL035C_mRNA	protein_coding	0	0	0	20	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	5
YOL036W	YOL036W	YOL036W_mRNA	protein_coding	0	1	2	19	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	1	14
YOL037C	YOL037C	YOL037C_mRNA	protein_coding	0	0	1	19	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	6
YOL038C-A	YOL038C-A	YOL038C-A_mRNA	protein_coding	0	2	1	21	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	2	9
YOL046C	YOL046C	YOL046C_mRNA	protein_coding	0	3	0	45	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	35
YOL050C	YOL050C	YOL050C_mRNA	protein_coding	0	1	0	27	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	9
YOL057W	YOL057W	YOL057W_mRNA	protein_coding	0	5	1	19	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	5	14
YOL071W	YOL071W	YOL071W_mRNA	protein_coding	0	0	1	15	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	10
YOL075C	YOL075C	YOL075C_mRNA	protein_coding	0	1	0	22	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	13
YOL079W	YOL079W	YOL079W_mRNA	protein_coding	2	1	3	68	0	0	0	0	22	0	0	0	3	0	0	0	0	2	0	0	1	46
YOL083C-A	YOL083C-A	YOL083C-A_mRNA	protein_coding	0	1	0	128	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	1	68
YOL085C	YOL085C	YOL085C_mRNA	protein_coding	0	0	3	92	0	0	0	0	34	0	0	0	3	0	0	0	0	0	0	0	0	58
YOL085W-A	YOL085W-A	YOL085W-A_mRNA	protein_coding	0	0	1	93	0	0	0	0	59	0	0	0	1	0	0	0	0	0	0	0	0	34
YOL097W-A	YOL097W-A	YOL097W-A_mRNA	protein_coding	1	1	1	60	0	0	0	0	27	1	0	0	1	0	0	0	0	0	0	0	1	33
YOL099C	YOL099C	YOL099C_mRNA	protein_coding	0	5	2	53	0	0	0	0	32	0	0	0	2	0	0	0	0	0	0	0	5	21
YOL103W-A	YOL103W-A	YOL103W-A		0	0	0	32	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31
YOL103W-B	YOL103W-B	YOL103W-B		0	0	0	45	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	31
YOL106W	YOL106W	YOL106W_mRNA	protein_coding	1	0	2	58	0	0	0	0	28	1	0	0	2	0	0	0	0	0	0	0	0	30
YOL107W	YOL107W	YOL107W_mRNA	protein_coding	0	1	0	66	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	1	35
YOL118C	YOL118C	YOL118C_mRNA	protein_coding	0	0	5	73	0	0	0	0	38	0	0	0	5	0	0	0	0	0	0	0	0	35
YOL131W	YOL131W	YOL131W_mRNA	protein_coding	0	1	1	52	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	1	29
YOL134C	YOL134C	YOL134C_mRNA	protein_coding	1	1	3	53	0	0	0	0	28	0	0	0	3	0	0	0	0	1	0	0	1	25
YOL150C	YOL150C	YOL150C_mRNA	protein_coding	0	2	1	94	0	0	0	0	63	0	0	0	1	0	0	0	0	0	0	0	2	31
YOL155W-A	YOL155W-A	YOL155W-A_mRNA	protein_coding	0	0	0	51	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	15
YOL159C-A	YOL159C-A	YOL159C-A_mRNA	protein_coding	0	1	0	109	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	1	69
YOL160W	YOL160W	YOL160W_mRNA	protein_coding	0	0	0	105	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	30
YOL162W	YOL162W	YOL162W_mRNA	protein_coding	0	0	0	46	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
YOL163W	YOL163W	YOL163W_mRNA	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
YOP1	YPR028W	YPR028W_mRNA	protein_coding	0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6
YOR008C-A	YOR008C-A	YOR008C-A_mRNA	protein_coding	0	0	0	18	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	5
YOR008W-B	YOR008W-B	YOR008W-B_mRNA	protein_coding	0	0	0	16	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	11
YOR011W-A	YOR011W-A	YOR011W-A_mRNA	protein_coding	0	0	1	52	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	0	26
YOR012W	YOR012W	YOR012W_mRNA	protein_coding	1	0	0	54	0	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	27
YOR015W	YOR015W	YOR015W_mRNA	protein_coding	0	0	0	53	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	30
YOR019W	YOR019W	YOR019W_mRNA	protein_coding	0	9	4	66	0	0	0	0	36	0	0	0	4	0	0	0	0	0	0	0	9	30
YOR020W-A	YOR020W-A	YOR020W-A_mRNA	protein_coding	0	0	0	70	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	33
YOR024W	YOR024W	YOR024W_mRNA	protein_coding	1	2	2	83	0	0	0	0	51	0	0	0	2	0	0	0	0	1	0	0	2	32
YOR029W	YOR029W	YOR029W_mRNA	protein_coding	0	1	3	91	0	0	0	0	44	0	0	0	3	0	0	0	0	0	0	0	1	47
YOR032W-A	YOR032W-A	YOR032W-A_mRNA	protein_coding	0	0	2	57	0	0	0	0	30	0	0	0	2	0	0	0	0	0	0	0	0	27
YOR034C-A	YOR034C-A	YOR034C-A_mRNA	protein_coding	0	0	0	35	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	6
YOR041C	YOR041C	YOR041C_mRNA	protein_coding	0	2	1	51	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	2	41
YOR050C	YOR050C	YOR050C_mRNA	protein_coding	1	3	1	98	0	0	0	0	49	0	0	0	1	0	0	0	0	1	0	0	3	49
YOR052C	YOR052C	YOR052C_mRNA	protein_coding	0	3	0	87	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	3	29
YOR053W	YOR053W	YOR053W_mRNA	protein_coding	0	0	0	86	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	59
YOR055W	YOR055W	YOR055W_mRNA	protein_coding	0	2	0	80	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	2	51
YOR059C	YOR059C	YOR059C_mRNA	protein_coding	0	4	2	73	0	0	0	0	35	0	0	0	2	0	0	0	0	0	0	0	4	38
YOR062C	YOR062C	YOR062C_mRNA	protein_coding	0	4	4	58	0	0	0	0	35	0	0	0	4	0	0	0	0	0	0	0	4	23
YOR072W	YOR072W	YOR072W_mRNA	protein_coding	0	2	3	59	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	2	21
YOR072W-A	YOR072W-A	YOR072W-A_mRNA	protein_coding	1	0	0	63	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	0	0	25
YOR072W-B	YOR072W-B	YOR072W-B_mRNA	protein_coding	1	0	2	81	0	0	0	0	44	1	0	0	2	0	0	0	0	0	0	0	0	37
YOR073W-A	YOR073W-A	YOR073W-A_mRNA	protein_coding	0	1	0	79	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	1	37
YOR082C	YOR082C	YOR082C_mRNA	protein_coding	1	0	1	60	0	0	0	0	35	1	0	0	1	0	0	0	0	0	0	0	0	25
YOR097C	YOR097C	YOR097C_mRNA	protein_coding	0	1	1	60	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	1	33
YOR1	YGR281W	YGR281W_mRNA	protein_coding	0	14	1	55	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	0	14	21
YOR102W	YOR102W	YOR102W_mRNA	protein_coding	0	4	0	120	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	4	68
YOR105W	YOR105W	YOR105W_mRNA	protein_coding	0	1	1	116	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	1	73
YOR108C-A	YOR108C-A	YOR108C-A_mRNA	protein_coding	0	0	3	73	0	0	0	0	38	0	0	0	3	0	0	0	0	0	0	0	0	35
YOR111W	YOR111W	YOR111W_mRNA	protein_coding	0	1	1	54	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	1	30
YOR114W	YOR114W	YOR114W_mRNA	protein_coding	0	1	8	60	0	0	0	0	26	0	0	0	8	0	0	0	0	0	0	0	1	34
YOR121C	YOR121C	YOR121C_mRNA	protein_coding	0	1	2	15	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	1	11
YOR131C	YOR131C	YOR131C_mRNA	protein_coding	0	2	0	37	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	2	13
YOR139C	YOR139C	YOR139C_mRNA	protein_coding	0	2	1	52	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	2	33
YOR142W-A	YOR142W-A	YOR142W-A		0	0	0	45	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	37
YOR142W-B	YOR142W-B	YOR142W-B		0	0	0	78	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	37
YOR146W	YOR146W	YOR146W_mRNA	protein_coding	0	1	0	71	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	1	40
YOR161C-C	YOR161C-C	YOR161C-C_mRNA	protein_coding	0	0	0	27	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	14
YOR161W-A	YOR161W-A	YOR161W-A_mRNA	protein_coding	0	0	0	29	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	9
YOR161W-B	YOR161W-B	YOR161W-B_mRNA	protein_coding	0	1	0	29	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	10
YOR169C	YOR169C	YOR169C_mRNA	protein_coding	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
YOR170W	YOR170W	YOR170W_mRNA	protein_coding	0	1	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	1
YOR186C-A	YOR186C-A	YOR186C-A_mRNA	protein_coding	0	1	0	49	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	1	16
YOR186W	YOR186W	YOR186W_mRNA	protein_coding	0	3	2	45	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	3	29
YOR192C-A	YOR192C-A	YOR192C-A		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
YOR192C-B	YOR192C-B	YOR192C-B		0	0	0	19	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	6
YOR192C-C	YOR192C-C	YOR192C-C_mRNA	protein_coding	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR199W	YOR199W	YOR199W_mRNA	protein_coding	0	1	2	18	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	1	9
YOR200W	YOR200W	YOR200W_mRNA	protein_coding	0	0	2	19	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	10
YOR203W	YOR203W	YOR203W_mRNA	protein_coding	0	0	0	19	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12
YOR218C	YOR218C	YOR218C_mRNA	protein_coding	0	1	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0
YOR225W	YOR225W	YOR225W_mRNA	protein_coding	1	0	0	34	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	12
YOR231C-A	YOR231C-A	YOR231C-A_mRNA	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
YOR238W	YOR238W	YOR238W_mRNA	protein_coding	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10
YOR248W	YOR248W	YOR248W_mRNA	protein_coding	0	1	1	23	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	1	9
YOR263C	YOR263C	YOR263C_mRNA	protein_coding	0	1	2	36	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	1	30
YOR268C	YOR268C	YOR268C_mRNA	protein_coding	0	0	0	53	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	24
YOR277C	YOR277C	YOR277C_mRNA	protein_coding	0	1	0	68	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	1	40
YOR282W	YOR282W	YOR282W_mRNA	protein_coding	0	0	0	72	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	38
YOR283W	YOR283W	YOR283W_mRNA	protein_coding	0	2	0	66	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	2	33
YOR289W	YOR289W	YOR289W_mRNA	protein_coding	0	0	0	45	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	32
YOR292C	YOR292C	YOR292C_mRNA	protein_coding	0	1	0	33	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	7
YOR293C-A	YOR293C-A	YOR293C-A_mRNA	protein_coding	0	0	0	20	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3
YOR296W	YOR296W	YOR296W_mRNA	protein_coding	0	2	1	13	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	2	8
YOR300W	YOR300W	YOR300W_mRNA	protein_coding	0	0	1	20	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	6
YOR302W	YOR302W	YOR302W_mRNA	protein_coding	0	0	0	29	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	8
YOR309C	YOR309C	YOR309C_mRNA	protein_coding	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1
YOR314W	YOR314W	YOR314W_mRNA	protein_coding	0	0	0	16	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1
YOR314W-A	YOR314W-A	YOR314W-A_mRNA	protein_coding	0	0	0	18	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1
YOR316C-A	YOR316C-A	YOR316C-A_mRNA	protein_coding	0	0	0	21	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6
YOR318C	YOR318C	YOR318C_mRNA	protein_coding	0	0	1	12	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	3
YOR325W	YOR325W	YOR325W_mRNA	protein_coding	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7
YOR329W-A	YOR329W-A	YOR329W-A_mRNA	protein_coding	0	0	0	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5
YOR331C	YOR331C	YOR331C_mRNA	protein_coding	0	0	0	16	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9
YOR333C	YOR333C	YOR333C_mRNA	protein_coding	0	0	0	16	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
YOR335W-A	YOR335W-A	YOR335W-A_mRNA	protein_coding	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
YOR338W	YOR338W	YOR338W_mRNA	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3
YOR342C	YOR342C	YOR342C_mRNA	protein_coding	0	0	0	25	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	21
YOR343C	YOR343C	YOR343C_mRNA	protein_coding	0	0	3	22	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	18
YOR343W-A	YOR343W-A	YOR343W-A		0	0	0	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23
YOR343W-B	YOR343W-B	YOR343W-B		0	0	0	27	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	23
YOR345C	YOR345C	YOR345C_mRNA	protein_coding	0	0	1	10	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	5
YOR364W	YOR364W	YOR364W_mRNA	protein_coding	0	1	1	8	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	4
